YEAR,MONTH,DAY,HOUR,OPTPWR,IIT,IHT,kwh,SUN
2020,4,5,9,18.99,37.0,39.0,13.125000000000005,1.76
2020,4,5,10,23.29,37.0,41.0,7.665000000000003,1.32
2020,4,5,11,11.86,38.0,34.0,2.527,0.93
2020,4,5,12,5.85,38.0,36.0,1.416,0.17
2020,4,5,13,1.7,36.0,33.0,0.9510000000000004,0.0
2020,4,5,14,1.22,35.0,34.0,1.113,0.0
2020,4,5,15,1.62,32.0,34.0,1.19,0.0
2020,4,5,16,1.42,32.0,34.0,0.4900000000000001,0.0
2020,4,5,17,0.71,31.0,30.0,0.045999999999999985,0.0
2020,4,5,18,0.1,31.0,28.0,0.0,0.0
2020,4,6,5,0.12,28.0,21.0,1.1349999999999998,0.0
2020,4,6,6,2.58,32.0,28.0,3.207,0.0
2020,4,6,7,4.89,35.0,37.0,6.837000000000001,0.58
2020,4,6,8,11.87,36.0,43.0,13.459000000000001,0.9
2020,4,6,9,18.92,37.0,39.0,12.326,1.58
2020,4,6,10,16.13,38.0,39.0,6.0329999999999995,1.59
2020,4,6,11,9.69,39.0,42.0,3.9979999999999993,0.81
2020,4,6,12,5.17,39.0,43.0,4.663,0.6
2020,4,6,13,6.4,39.0,48.0,2.426999999999999,0.6
2020,4,6,14,3.74,39.0,48.0,3.42,0.09
2020,4,6,15,4.4,36.0,45.0,1.755,0.37
2020,4,6,16,3.12,36.0,45.0,0.4490000000000001,0.19
2020,4,6,17,0.79,35.0,39.0,0.044999999999999984,0.0
2020,4,6,18,0.1,33.0,36.0,0.0,0.0
2020,4,7,5,0.0,22.0,18.0,0.17400000000000002,0.0
2020,4,7,6,0.46,30.0,24.0,0.8640000000000001,0.0
2020,4,7,7,1.12,31.0,29.0,2.9880000000000004,0.0
2020,4,7,8,6.31,33.0,37.0,8.472999999999999,0.06
2020,4,7,9,10.53,33.0,38.0,10.668,0.76
2020,4,7,10,21.58,34.0,36.0,11.183,1.13
2020,4,7,11,14.06,36.0,33.0,8.039000000000001,1.35
2020,4,7,12,17.64,37.0,35.0,7.502000000000002,0.82
2020,4,7,13,9.67,36.0,31.0,5.556999999999999,0.71
2020,4,7,14,7.63,36.0,42.0,3.809,0.6
2020,4,7,15,6.18,36.0,35.0,2.2769999999999997,0.41
2020,4,7,16,2.88,36.0,36.0,0.8610000000000003,0.16
2020,4,7,17,1.43,35.0,36.0,0.11400000000000003,0.0
2020,4,7,18,0.46,34.0,34.0,0.0,0.0
2020,4,8,5,0.25,29.0,21.0,1.486,0.0
2020,4,8,6,2.42,33.0,29.0,5.0840000000000005,0.15
2020,4,8,7,9.2,38.0,42.0,9.433000000000002,0.65
2020,4,8,8,13.65,36.0,36.0,13.204999999999998,1.07
2020,4,8,9,18.97,37.0,37.0,18.899,0.87
2020,4,8,10,24.75,40.0,46.0,15.873,1.49
2020,4,8,11,21.82,40.0,43.0,10.205000000000002,1.23
2020,4,8,12,15.19,38.0,37.0,12.624,1.18
2020,4,8,13,15.4,37.0,37.0,7.627999999999999,1.12
2020,4,8,14,10.9,39.0,35.0,5.812000000000001,0.82
2020,4,8,15,7.95,39.0,42.0,5.196000000000001,0.64
2020,4,8,16,5.81,39.0,46.0,1.419,0.31
2020,4,8,17,2.75,39.0,46.0,0.06,0.0
2020,4,8,18,0.13,37.0,40.0,0.0,0.0
2020,4,9,5,0.12,29.0,21.0,0.733,0.0
2020,4,9,6,1.54,34.0,29.0,1.834,0.0
2020,4,9,7,2.61,36.0,35.0,5.091,0.08
2020,4,9,8,9.91,38.0,42.0,10.236,0.48
2020,4,9,9,21.3,37.0,42.0,18.988,1.03
2020,4,9,10,24.2,41.0,45.0,23.774,2.45
2020,4,9,11,25.71,44.0,51.0,23.666,2.63
2020,4,9,12,24.48,45.0,51.0,22.703,2.12
2020,4,9,13,23.88,45.0,51.0,19.980999999999998,2.51
2020,4,9,14,21.08,44.0,48.0,15.536,2.45
2020,4,9,15,17.98,40.0,42.0,8.097999999999999,1.59
2020,4,9,16,11.6,37.0,36.0,2.6839999999999997,0.92
2020,4,9,17,4.84,38.0,33.0,0.11400000000000003,0.27
2020,4,9,18,0.4,37.0,33.0,0.0,0.0
2020,4,10,5,0.46,29.0,21.0,1.7889999999999997,0.0
2020,4,10,6,3.38,37.0,33.0,6.367999999999999,0.3
2020,4,10,7,9.41,42.0,46.0,12.245,0.68
2020,4,10,8,15.22,43.0,41.0,17.397000000000002,1.82
2020,4,10,9,19.76,44.0,46.0,21.394000000000002,2.51
2020,4,10,10,23.0,44.0,49.0,24.296000000000006,3.0
2020,4,10,11,24.38,43.0,51.0,22.605999999999998,3.0
2020,4,10,12,24.49,43.0,52.0,24.509,3.0
2020,4,10,13,23.59,43.0,51.0,18.463,2.99
2020,4,10,14,20.83,43.0,47.0,14.407000000000002,2.29
2020,4,10,15,16.86,42.0,43.0,7.6770000000000005,1.6
2020,4,10,16,10.61,41.0,36.0,2.4830000000000005,0.75
2020,4,10,17,4.5,43.0,42.0,0.10000000000000003,0.25
2020,4,10,18,0.41,41.0,42.0,0.0,0.0
2020,4,11,5,0.24,31.0,24.0,0.877,0.0
2020,4,11,6,2.43,35.0,31.0,4.335,0.06
2020,4,11,7,6.1,41.0,45.0,3.2689999999999997,0.6
2020,4,11,8,4.78,41.0,46.0,2.8589999999999995,0.83
2020,4,11,9,3.39,40.0,46.0,2.026,0.17
2020,4,11,10,2.8,39.0,46.0,3.1660000000000004,0.0
2020,4,11,11,5.09,40.0,47.0,1.6019999999999999,0.24
2020,4,11,12,2.91,40.0,47.0,1.007,0.17
2020,4,11,13,1.58,39.0,43.0,0.6819999999999999,0.0
2020,4,11,14,1.26,37.0,39.0,0.3300000000000001,0.0
2020,4,11,15,0.81,35.0,36.0,0.44799999999999995,0.0
2020,4,11,16,1.22,33.0,34.0,0.2380000000000001,0.0
2020,4,11,17,0.52,34.0,34.0,0.044999999999999984,0.0
2020,4,11,18,0.11,34.0,34.0,0.0,0.0
2020,4,12,6,0.23,28.0,24.0,0.7949999999999999,0.0
2020,4,12,7,1.2,30.0,28.0,1.7719999999999998,0.0
2020,4,12,8,2.61,31.0,31.0,1.4389999999999998,0.0
2020,4,12,9,1.96,31.0,31.0,2.7910000000000004,0.0
2020,4,12,10,4.98,33.0,37.0,5.406999999999999,0.24
2020,4,12,11,6.75,35.0,43.0,5.165,0.6
2020,4,12,12,9.42,36.0,47.0,12.254,0.6
2020,4,12,13,16.08,34.0,37.0,10.599,1.24
2020,4,12,14,17.08,33.0,33.0,15.154000000000002,0.86
2020,4,12,15,26.1,34.0,42.0,10.478000000000002,1.57
2020,4,12,16,13.61,33.0,31.0,2.853,1.07
2020,4,12,17,5.31,33.0,30.0,0.17200000000000004,0.3
2020,4,12,18,0.63,33.0,31.0,0.0,0.0
2020,4,13,5,0.78,23.0,18.0,2.133,0.0
2020,4,13,6,4.2,32.0,28.0,7.292000000000001,0.41
2020,4,13,7,10.82,38.0,39.0,13.798999999999998,1.2
2020,4,13,8,16.68,41.0,37.0,19.020000000000003,2.0
2020,4,13,9,21.15,41.0,43.0,20.893,2.68
2020,4,13,10,24.06,41.0,47.0,26.462,2.87
2020,4,13,11,25.72,41.0,49.0,23.493,3.51
2020,4,13,12,26.0,42.0,49.0,27.079,3.59
2020,4,13,13,25.47,41.0,49.0,21.145000000000003,2.05
2020,4,13,14,23.25,40.0,46.0,16.979,2.59
2020,4,13,15,18.89,38.0,41.0,8.991999999999997,1.82
2020,4,13,16,12.45,35.0,33.0,2.8360000000000003,0.97
2020,4,13,17,5.14,35.0,31.0,0.20199999999999999,0.25
2020,4,13,18,0.76,34.0,31.0,0.0,0.0
2020,4,14,5,0.97,26.0,20.0,2.267,0.0
2020,4,14,6,3.94,33.0,30.0,6.662000000000001,0.29
2020,4,14,7,10.39,39.0,42.0,11.681,1.02
2020,4,14,8,14.48,40.0,36.0,16.864,1.79
2020,4,14,9,19.5,43.0,43.0,19.742,2.49
2020,4,14,10,21.13,44.0,46.0,21.514000000000006,2.95
2020,4,14,11,23.53,45.0,48.0,14.482000000000001,2.66
2020,4,14,12,18.3,43.0,42.0,12.775000000000002,1.96
2020,4,14,13,15.7,42.0,41.0,7.794,1.69
2020,4,14,14,10.24,42.0,36.0,7.858999999999999,1.12
2020,4,14,15,12.56,42.0,43.0,4.363,0.9
2020,4,14,16,5.83,42.0,43.0,1.6229999999999998,0.6
2020,4,14,17,3.26,42.0,46.0,0.069,0.03
2020,4,14,18,0.16,40.0,42.0,0.0,0.0
2020,4,15,5,0.15,30.0,21.0,1.082,0.0
2020,4,15,6,2.46,34.0,30.0,4.787,0.05
2020,4,15,7,8.87,39.0,38.0,8.107999999999999,0.77
2020,4,15,8,14.01,39.0,38.0,9.146999999999998,1.27
2020,4,15,9,16.55,39.0,38.0,12.587000000000002,1.42
2020,4,15,10,26.37,42.0,47.0,23.594,2.02
2020,4,15,11,26.2,44.0,49.0,21.837,3.09
2020,4,15,12,25.88,44.0,51.0,22.955,3.29
2020,4,15,13,23.78,43.0,49.0,21.358,3.0
2020,4,15,14,21.68,43.0,47.0,14.949000000000002,2.47
2020,4,15,15,17.5,42.0,43.0,9.133,1.48
2020,4,15,16,11.8,39.0,36.0,2.8390000000000004,0.9
2020,4,15,17,5.08,40.0,39.0,0.16000000000000006,0.18
2020,4,15,18,0.61,39.0,39.0,0.0,0.0
2020,4,16,5,1.06,28.0,22.0,2.052,0.0
2020,4,16,6,4.04,37.0,33.0,6.7959999999999985,0.43
2020,4,16,7,9.66,43.0,46.0,12.318,1.09
2020,4,16,8,15.42,44.0,39.0,17.642,1.91
2020,4,16,9,20.65,45.0,46.0,22.191999999999997,2.69
2020,4,16,10,22.68,46.0,49.0,23.58,3.0
2020,4,16,11,24.05,46.0,52.0,23.339000000000002,3.58
2020,4,16,12,24.23,47.0,52.0,22.998000000000005,3.57
2020,4,16,13,24.03,46.0,52.0,20.207,3.0
2020,4,16,14,21.92,44.0,49.0,17.348000000000006,2.56
2020,4,16,15,18.33,43.0,43.0,9.093,1.83
2020,4,16,16,12.42,39.0,37.0,3.1460000000000004,1.06
2020,4,16,17,5.53,40.0,38.0,0.23000000000000004,0.29
2020,4,16,18,0.8,39.0,39.0,0.0,0.0
2020,4,17,5,0.91,30.0,24.0,2.094,0.0
2020,4,17,6,4.04,38.0,35.0,6.65,0.41
2020,4,17,7,9.77,45.0,48.0,12.723,1.05
2020,4,17,8,15.53,48.0,43.0,17.487000000000002,1.96
2020,4,17,9,19.64,49.0,47.0,21.016,2.49
2020,4,17,10,22.27,48.0,52.0,23.285,3.0
2020,4,17,11,23.46,49.0,54.0,21.395,3.29
2020,4,17,12,23.78,49.0,54.0,22.823,3.14
2020,4,17,13,22.8,48.0,52.0,19.56,2.55
2020,4,17,14,20.92,47.0,49.0,15.400999999999998,1.54
2020,4,17,15,17.55,45.0,46.0,8.997000000000002,1.41
2020,4,17,16,11.7,43.0,39.0,2.983,0.92
2020,4,17,17,5.05,43.0,42.0,0.22899999999999998,0.27
2020,4,17,18,0.77,42.0,42.0,0.0,0.0
2020,4,18,5,0.86,31.0,25.0,2.151,0.0
2020,4,18,6,4.33,39.0,36.0,5.692,0.33
2020,4,18,7,7.93,44.0,47.0,10.932,0.98
2020,4,18,8,13.24,46.0,41.0,15.075,1.22
2020,4,18,9,18.16,48.0,45.0,8.119,2.06
2020,4,18,10,22.55,47.0,47.0,0.0,2.34
2020,4,18,15,5.66,42.0,35.0,5.190999999999999,1.08
2020,4,18,16,6.28,44.0,48.0,1.565,0.6
2020,4,18,17,2.69,43.0,48.0,0.11,0.06
2020,4,18,18,0.3,42.0,45.0,0.0,0.0
2020,4,19,5,0.14,35.0,28.0,0.7120000000000001,0.0
2020,4,19,6,2.25,38.0,33.0,3.7969999999999997,0.0
2020,4,19,7,5.29,42.0,46.0,4.526,0.5
2020,4,19,8,6.12,43.0,48.0,4.509,0.6
2020,4,19,9,7.33,43.0,49.0,5.997000000000001,0.65
2020,4,19,10,9.94,44.0,49.0,18.019000000000002,0.65
2020,4,19,11,25.9,45.0,52.0,15.939,0.91
2020,4,19,12,23.49,47.0,53.0,14.664000000000001,0.97
2020,4,19,13,20.81,45.0,47.0,16.718,0.64
2020,4,19,14,20.06,44.0,48.0,12.976,0.8
2020,4,19,15,14.21,43.0,42.0,7.307,0.92
2020,4,19,16,9.91,43.0,39.0,2.611,0.8
2020,4,19,17,4.54,44.0,45.0,0.17700000000000005,0.28
2020,4,19,18,0.54,42.0,43.0,0.0,0.0
2020,4,20,5,0.16,36.0,28.0,2.301,0.0
2020,4,20,6,3.95,42.0,39.0,6.062,0.12
2020,4,20,7,9.84,45.0,48.0,6.834000000000001,0.7
2020,4,20,8,9.05,45.0,40.0,11.887999999999998,0.93
2020,4,20,9,19.62,43.0,46.0,20.804000000000002,1.52
2020,4,20,10,22.05,46.0,49.0,23.586,2.15
2020,4,20,11,25.67,46.0,53.0,23.464000000000002,2.87
2020,4,20,12,25.38,46.0,52.0,20.546000000000006,3.23
2020,4,20,13,23.17,47.0,52.0,18.729,2.82
2020,4,20,14,19.88,46.0,49.0,14.109000000000002,2.37
2020,4,20,15,16.16,45.0,46.0,7.325000000000001,1.66
2020,4,20,16,10.03,44.0,39.0,2.26,0.78
2020,4,20,17,3.57,44.0,43.0,0.1920000000000001,0.15
2020,4,20,18,0.73,43.0,43.0,0.0,0.0
2020,4,21,5,0.3,35.0,28.0,1.058,0.0
2020,4,21,6,2.12,37.0,35.0,2.516,0.0
2020,4,21,7,4.16,40.0,41.0,3.076,0.21
2020,4,21,8,3.96,41.0,46.0,5.672999999999999,0.52
2020,4,21,9,9.29,42.0,49.0,11.027000000000001,0.59
2020,4,21,10,17.05,42.0,42.0,11.585999999999999,1.23
2020,4,21,11,18.11,44.0,45.0,4.242,0.65
2020,4,21,12,7.44,43.0,38.0,2.21,0.63
2020,4,21,13,3.4,41.0,39.0,2.7299999999999995,0.14
2020,4,21,14,3.5,38.0,41.0,1.5629999999999995,0.07
2020,4,21,15,3.1,39.0,39.0,0.8740000000000001,0.0
2020,4,21,16,1.33,38.0,37.0,0.24400000000000005,0.0
2020,4,21,17,0.51,37.0,36.0,0.051,0.0
2020,4,21,18,0.11,36.0,35.0,0.0,0.0
2020,4,22,5,0.36,31.0,24.0,0.6980000000000002,0.0
2020,4,22,6,1.35,33.0,28.0,1.37,0.0
2020,4,22,7,2.32,34.0,31.0,3.7689999999999997,0.01
2020,4,22,8,6.04,35.0,37.0,4.968000000000001,0.53
2020,4,22,9,8.92,37.0,41.0,8.047,0.6
2020,4,22,10,11.89,36.0,35.0,10.856,0.67
2020,4,22,11,25.33,36.0,39.0,20.372,1.16
2020,4,22,12,26.13,38.0,45.0,17.808999999999994,2.15
2020,4,22,13,25.57,40.0,48.0,8.6,2.14
2020,4,22,14,10.31,38.0,33.0,4.019,1.32
2020,4,22,15,5.86,38.0,36.0,2.036,0.51
2020,4,22,16,2.81,37.0,36.0,0.551,0.01
2020,4,22,17,0.83,36.0,34.0,0.056,0.0
2020,4,22,18,0.13,35.0,31.0,0.0,0.0
2020,4,23,5,0.11,29.0,21.0,0.363,0.0
2020,4,23,6,0.98,31.0,25.0,2.414,0.0
2020,4,23,7,3.48,34.0,31.0,5.1720000000000015,0.27
2020,4,23,8,8.31,34.0,37.0,10.164,1.01
2020,4,23,9,21.69,34.0,39.0,10.446000000000002,1.24
2020,4,23,10,11.82,34.0,33.0,9.585,1.49
2020,4,23,11,15.0,35.0,35.0,16.217,2.15
2020,4,23,12,20.98,38.0,40.0,5.7410000000000005,1.46
2020,4,23,13,9.26,38.0,36.0,6.236999999999999,0.61
2020,4,23,14,7.76,38.0,42.0,3.933,0.6
2020,4,23,15,4.47,37.0,38.0,2.5580000000000003,0.25
2020,4,23,16,4.79,37.0,39.0,0.4220000000000001,0.17
2020,4,23,17,0.76,36.0,36.0,0.043,0.0
2020,4,23,18,0.1,32.0,31.0,0.0,0.0
2020,4,24,5,0.15,28.0,21.0,0.262,0.0
2020,4,24,6,0.77,31.0,25.0,1.9469999999999998,0.0
2020,4,24,7,4.06,33.0,31.0,2.4210000000000003,0.24
2020,4,24,8,3.23,34.0,33.0,4.5,0.17
2020,4,24,9,6.87,36.0,41.0,6.0539999999999985,0.53
2020,4,24,10,8.34,35.0,42.0,3.648,0.67
2020,4,24,11,5.59,36.0,37.0,6.879999999999999,0.32
2020,4,24,12,10.85,35.0,41.0,12.498,0.8
2020,4,24,13,16.69,35.0,36.0,6.2040000000000015,0.83
2020,4,24,14,8.29,37.0,36.0,5.1560000000000015,0.6
2020,4,24,15,7.03,36.0,38.0,2.705,0.6
2020,4,24,16,3.17,36.0,33.0,1.0029999999999997,0.15
2020,4,24,17,1.36,35.0,34.0,0.08400000000000002,0.0
2020,4,24,18,0.12,34.0,34.0,0.0,0.0
2020,4,25,5,0.66,29.0,21.0,1.844,0.0
2020,4,25,6,3.1,34.0,31.0,3.606,0.0
2020,4,25,7,4.13,38.0,42.0,6.3020000000000005,0.26
2020,4,25,8,9.72,39.0,46.0,8.962,0.6
2020,4,25,9,10.47,39.0,34.0,7.848999999999998,0.65
2020,4,25,10,10.96,38.0,34.0,13.672,0.68
2020,4,25,11,18.81,42.0,42.0,12.72,1.12
2020,4,25,12,15.68,43.0,39.0,11.612,1.41
2020,4,25,13,13.19,41.0,37.0,11.758,1.15
2020,4,25,14,15.25,41.0,39.0,7.2280000000000015,1.05
2020,4,25,15,9.6,42.0,38.0,6.074999999999998,0.83
2020,4,25,16,8.97,41.0,38.0,1.868,0.53
2020,4,25,17,3.34,41.0,42.0,0.13399999999999998,0.07
2020,4,25,18,0.51,40.0,42.0,0.0,0.0
2020,4,26,5,0.0,29.0,21.0,0.30100000000000005,0.0
2020,4,26,6,0.84,34.0,29.0,0.738,0.0
2020,4,26,7,1.17,36.0,34.0,1.4680000000000002,0.13
2020,4,26,8,2.98,37.0,38.0,2.031,0.17
2020,4,26,9,2.92,38.0,42.0,4.013,0.51
2020,4,26,10,7.54,40.0,48.0,13.579,0.55
2020,4,26,11,25.93,40.0,46.0,13.522,0.6
2020,4,26,12,17.6,42.0,42.0,15.035999999999998,1.15
2020,4,26,13,22.01,41.0,43.0,10.621,1.39
2020,4,26,14,18.81,41.0,42.0,10.758,1.42
2020,4,26,15,12.46,41.0,41.0,4.927999999999999,1.21
2020,4,26,16,6.84,42.0,42.0,1.818,0.65
2020,4,26,17,2.92,41.0,43.0,0.11199999999999999,0.0
2020,4,26,18,0.33,40.0,42.0,0.0,0.0
2020,4,27,5,0.11,33.0,25.0,1.158,0.0
2020,4,27,6,1.63,36.0,33.0,2.441,0.0
2020,4,27,7,3.67,39.0,39.0,4.0600000000000005,0.23
2020,4,27,8,5.58,41.0,46.0,2.7969999999999997,0.6
2020,4,27,9,3.52,41.0,47.0,5.07,0.17
2020,4,27,10,7.2,42.0,49.0,5.746,0.37
2020,4,27,11,8.34,43.0,49.0,13.487000000000002,0.61
2020,4,27,12,18.79,43.0,42.0,18.729000000000006,1.24
2020,4,27,13,21.57,45.0,48.0,15.593,1.53
2020,4,27,14,23.06,45.0,49.0,12.657,2.06
2020,4,27,15,18.82,44.0,43.0,9.407,1.51
2020,4,27,16,12.96,42.0,38.0,2.658,0.9
2020,4,27,17,5.38,42.0,37.0,0.28400000000000003,0.26
2020,4,27,18,0.9,41.0,39.0,0.0,0.0
2020,4,28,5,1.1,34.0,28.0,2.4930000000000003,0.0
2020,4,28,6,5.33,42.0,38.0,7.818,0.59
2020,4,28,7,11.51,43.0,42.0,12.358,1.34
2020,4,28,8,20.54,44.0,43.0,18.09,1.78
2020,4,28,9,22.39,45.0,51.0,22.75,2.55
2020,4,28,10,26.35,47.0,54.0,17.039,2.71
2020,4,28,11,25.92,47.0,55.0,21.651,2.46
2020,4,28,12,26.01,47.0,57.0,20.149,2.86
2020,4,28,13,25.96,48.0,58.0,20.272,2.5
2020,4,28,14,26.05,47.0,57.0,16.407,2.5
2020,4,28,15,19.19,45.0,49.0,9.734,1.98
2020,4,28,16,14.93,42.0,43.0,4.114,0.99
2020,4,28,17,8.87,42.0,37.0,0.46299999999999997,0.37
2020,4,28,18,1.3,41.0,37.0,0.0,0.0
2020,4,29,5,1.23,33.0,28.0,1.6900000000000002,0.0
2020,4,29,6,2.39,37.0,36.0,3.949,0.32
2020,4,29,7,5.01,41.0,45.0,12.357,0.75
2020,4,29,8,15.48,47.0,42.0,13.934,2.03
2020,4,29,9,19.6,49.0,48.0,0.0,2.61
2020,4,29,11,25.01,48.0,54.0,22.845,3.34
2020,4,29,12,25.04,49.0,55.0,24.963,3.46
2020,4,29,13,24.0,49.0,54.0,19.306,2.89
2020,4,29,14,21.52,47.0,52.0,16.542,2.6
2020,4,29,15,18.24,45.0,47.0,9.885,1.91
2020,4,29,16,12.42,42.0,41.0,3.318,1.04
2020,4,29,17,5.25,42.0,41.0,0.21900000000000006,0.39
2020,4,29,18,0.61,41.0,41.0,0.0,0.0
2020,4,30,5,1.09,32.0,25.0,2.521,0.0
2020,4,30,6,4.43,40.0,38.0,6.691000000000002,0.41
2020,4,30,7,11.86,45.0,48.0,11.479,1.19
2020,4,30,8,16.04,46.0,42.0,7.385,1.74
2020,4,30,9,17.92,48.0,46.0,0.0,2.57
2020,5,1,5,0.46,33.0,25.0,1.27,0.0
2020,5,1,6,2.44,37.0,33.0,4.309,0.0
2020,5,1,7,5.5,42.0,46.0,6.315,0.6
2020,5,1,8,8.03,43.0,49.0,15.051000000000002,0.74
2020,5,1,9,25.85,47.0,51.0,17.214000000000002,2.03
2020,5,1,10,25.51,47.0,53.0,20.424,3.08
2020,5,1,11,24.46,48.0,51.0,18.954,3.06
2020,5,1,12,26.12,48.0,51.0,18.18,2.86
2020,5,1,13,24.19,47.0,52.0,12.559,2.7
2020,5,1,14,18.84,47.0,47.0,12.061999999999998,1.58
2020,5,1,15,18.05,42.0,42.0,9.767999999999997,1.18
2020,5,1,16,15.13,44.0,42.0,2.3080000000000003,0.81
2020,5,1,17,3.8,44.0,43.0,0.206,0.12
2020,5,1,18,0.54,42.0,43.0,0.0,0.0
2020,5,2,5,0.94,35.0,28.0,2.234,0.0
2020,5,2,6,5.04,42.0,41.0,6.656999999999999,0.28
2020,5,2,7,12.09,45.0,42.0,8.36,0.88
2020,5,2,8,17.22,46.0,42.0,8.982999999999999,1.18
2020,5,2,9,10.86,46.0,39.0,16.772000000000002,1.26
2020,5,2,10,24.13,47.0,52.0,13.687,2.39
2020,5,2,11,23.02,48.0,53.0,0.0,3.11
2020,5,3,5,1.62,39.0,31.0,3.451,0.0
2020,5,3,6,5.78,47.0,47.0,8.823,0.33
2020,5,3,7,11.37,50.0,49.0,11.657,0.65
2020,5,3,8,15.64,52.0,46.0,14.597000000000001,1.63
2020,5,3,9,19.47,49.0,49.0,21.833000000000002,1.29
2020,5,3,10,21.88,51.0,54.0,22.458,2.61
2020,5,3,11,22.92,52.0,57.0,23.761999999999997,2.61
2020,5,3,12,23.33,51.0,55.0,20.432,3.14
2020,5,3,13,22.87,49.0,55.0,20.303,3.0
2020,5,3,14,21.07,49.0,52.0,15.785000000000002,2.59
2020,5,3,15,17.49,49.0,49.0,9.911,1.92
2020,5,3,16,11.85,44.0,42.0,2.124,1.01
2020,5,3,17,5.25,46.0,42.0,0.16100000000000006,0.18
2020,5,3,18,0.69,44.0,42.0,0.0,0.0
2020,5,4,5,1.3,39.0,33.0,2.887,0.0
2020,5,4,6,4.71,47.0,46.0,6.416,0.5
2020,5,4,7,8.96,49.0,49.0,11.573,1.08
2020,5,4,8,14.82,51.0,46.0,17.808,1.93
2020,5,4,9,18.7,53.0,51.0,18.494,2.62
2020,5,4,10,21.04,53.0,54.0,23.841999999999995,3.0
2020,5,4,11,22.89,51.0,55.0,22.159000000000002,3.44
2020,5,4,12,23.02,52.0,57.0,22.781999999999996,3.47
2020,5,4,13,22.22,52.0,57.0,17.916,3.0
2020,5,4,14,20.22,50.0,53.0,15.085,2.51
2020,5,4,15,17.19,48.0,49.0,9.701,1.9
2020,5,4,16,12.2,45.0,43.0,2.801,1.06
2020,5,4,17,4.94,45.0,42.0,0.258,0.23
2020,5,4,18,0.81,45.0,43.0,0.0,0.0
2020,5,5,5,1.36,38.0,31.0,2.365,0.0
2020,5,5,6,3.93,44.0,42.0,6.989,0.48
2020,5,5,7,9.19,49.0,49.0,8.75,1.11
2020,5,5,8,13.72,53.0,46.0,0.0,1.98
2020,5,6,5,0.88,41.0,33.0,1.692,0.0
2020,5,6,6,3.56,44.0,42.0,3.397,0.46
2020,5,6,7,4.94,46.0,49.0,8.96,0.61
2020,5,6,8,16.85,47.0,48.0,15.992,1.3
2020,5,6,9,18.41,52.0,52.0,20.805999999999997,2.32
2020,5,6,10,21.32,53.0,54.0,20.98,2.9
2020,5,6,11,23.19,50.0,55.0,23.357000000000006,3.16
2020,5,6,12,23.47,50.0,55.0,8.804,2.14
2020,5,6,13,13.91,48.0,47.0,2.24,0.29
2020,5,6,14,2.85,47.0,47.0,1.842,0.01
2020,5,6,15,4.24,46.0,48.0,0.963,0.01
2020,5,6,16,1.34,45.0,47.0,0.5690000000000001,0.0
2020,5,6,17,1.1,44.0,47.0,0.059000000000000004,0.0
2020,5,6,18,0.1,43.0,46.0,0.0,0.0
2020,5,7,5,0.81,36.0,29.0,1.3619999999999999,0.0
2020,5,7,6,2.79,39.0,36.0,4.43,0.1
2020,5,7,7,5.73,44.0,47.0,6.167000000000001,0.6
2020,5,7,8,8.18,44.0,49.0,11.453,0.97
2020,5,7,9,20.39,49.0,46.0,0.0,1.47
2020,5,8,5,1.12,38.0,31.0,2.717,0.0
2020,5,8,6,5.94,45.0,43.0,6.334,0.17
2020,5,8,7,11.84,48.0,48.0,12.189999999999998,1.04
2020,5,8,8,15.61,52.0,47.0,16.182000000000002,1.6
2020,5,8,9,19.14,53.0,52.0,21.480999999999998,2.29
2020,5,8,10,21.51,52.0,54.0,22.940999999999995,2.99
2020,5,8,11,22.9,51.0,55.0,21.686,3.11
2020,5,8,12,23.69,51.0,57.0,22.129,3.19
2020,5,8,13,23.73,50.0,54.0,17.955,2.89
2020,5,8,14,20.86,49.0,53.0,13.371,2.43
2020,5,8,15,17.55,47.0,48.0,7.483,0.99
2020,5,8,16,13.74,48.0,43.0,1.64,0.46
2020,5,8,17,2.25,47.0,46.0,0.256,0.0
2020,5,8,18,0.68,46.0,46.0,0.0,0.0
2020,5,9,5,1.18,41.0,35.0,2.8589999999999995,0.0
2020,5,9,6,4.14,47.0,47.0,5.1739999999999995,0.52
2020,5,9,7,9.04,47.0,49.0,12.106,1.3
2020,5,9,8,15.57,52.0,48.0,16.575,2.07
2020,5,9,9,20.35,55.0,53.0,14.722999999999999,2.7
2020,5,9,10,18.34,53.0,49.0,14.791,2.52
2020,5,9,11,17.97,50.0,51.0,19.861,2.0
2020,5,9,12,23.19,52.0,57.0,22.881000000000004,2.64
2020,5,9,13,22.74,53.0,58.0,18.086,2.9
2020,5,9,14,19.67,52.0,54.0,14.656,2.41
2020,5,9,15,16.5,48.0,48.0,9.122000000000002,1.73
2020,5,9,16,11.52,46.0,42.0,3.252,0.95
2020,5,9,17,4.96,47.0,45.0,0.28900000000000003,0.29
2020,5,9,18,0.75,46.0,45.0,0.0,0.0
2020,5,10,5,1.03,40.0,33.0,2.16,0.0
2020,5,10,6,3.79,45.0,45.0,0.23399999999999999,0.29
2020,5,10,7,0.0,51.0,43.0,0.0,0.64
2020,5,10,8,0.0,55.0,43.0,0.0,1.35
2020,5,10,9,0.0,56.0,43.0,0.0,2.33
2020,5,11,5,0.0,38.0,28.0,0.0,0.0
2020,5,11,6,0.0,39.0,29.0,0.0,0.0
